x,b,x,x,b,o,x,o,o,win
o,b,b,x,o,x,x,b,o,lose
b,b,x,x,x,b,o,o,o,lose
o,x,x,o,x,b,x,o,b,win
b,o,b,x,o,o,x,x,x,win
o,x,o,x,x,x,b,o,b,win
x,x,b,b,x,o,o,x,o,win
x,o,o,x,x,x,x,o,o,win
x,o,x,o,x,o,b,b,x,win
b,b,o,x,x,x,o,b,b,win
b,o,x,x,o,x,x,o,o,lose
x,b,x,x,b,b,o,o,o,lose
b,b,x,b,b,x,o,o,x,win
b,o,x,x,o,x,b,o,b,lose
x,b,o,b,x,b,o,b,x,win
x,b,o,b,b,o,x,x,o,lose
o,b,x,o,o,x,x,b,x,win
x,x,x,o,b,o,o,b,x,win
x,x,x,x,o,o,b,o,b,win
b,o,b,b,b,o,x,x,x,win
b,o,b,x,x,x,b,b,o,win
x,o,b,o,o,x,x,o,x,lose
o,b,b,o,x,b,o,x,x,lose
x,x,o,x,o,o,o,b,x,lose
o,x,x,o,o,x,x,o,x,win
o,b,x,o,x,x,o,x,o,lose
x,x,x,o,o,b,b,b,b,win
x,o,b,x,o,o,x,b,x,win
o,x,o,o,x,b,b,x,x,win
x,x,o,x,b,b,x,o,o,win
x,b,o,o,x,x,o,b,x,win
o,b,x,x,o,b,b,x,o,lose
o,x,o,o,o,x,x,x,x,win
x,o,x,b,x,b,o,o,x,win
b,o,o,x,o,x,x,o,x,lose
b,x,o,x,x,o,b,b,o,lose
o,x,o,x,x,o,x,b,o,lose
o,o,x,x,x,x,o,x,o,win
x,x,b,o,o,o,x,b,b,lose
b,o,x,b,o,o,x,x,x,win
b,b,o,x,x,x,b,b,o,win
o,x,b,x,o,x,b,b,o,lose
o,x,b,x,x,o,b,x,o,win
b,b,x,b,o,x,b,o,x,win
x,x,o,x,o,x,o,b,o,lose
o,x,o,x,x,x,o,b,b,win
x,x,x,x,o,b,o,o,b,win
x,x,o,x,x,b,o,o,o,lose
x,o,o,x,b,b,x,o,x,win
o,o,x,o,b,x,b,x,x,win
b,o,o,b,x,o,x,x,x,win
x,x,x,b,o,b,o,b,b,win
o,o,x,o,x,o,x,x,x,win
x,o,x,o,x,x,x,o,o,win
x,o,x,b,x,o,x,o,b,win
o,x,o,x,x,x,o,o,x,win
b,o,x,o,x,x,o,b,x,win
x,x,o,o,x,b,o,b,x,win
b,x,o,x,o,x,o,o,x,lose
o,b,x,x,b,x,o,o,x,win
o,x,b,b,x,b,b,x,o,win
o,b,o,o,x,b,x,x,x,win
x,x,x,o,x,o,b,o,b,win
x,b,b,o,x,o,x,o,x,win
o,b,x,b,x,o,x,x,o,win
x,o,x,o,x,x,o,x,o,draw
b,b,x,x,x,o,x,o,o,win
x,b,o,x,o,o,o,x,x,lose
o,b,b,o,x,x,o,x,b,lose
x,o,x,o,x,b,b,o,x,win
o,b,o,x,o,x,x,x,o,lose
b,b,o,x,x,x,x,o,o,win
o,o,x,x,o,o,x,x,x,win
x,x,b,o,o,o,b,x,b,lose
o,x,o,o,x,o,x,x,x,win
x,b,b,b,x,b,o,o,x,win
x,x,x,o,x,o,b,b,o,win
x,o,x,o,o,x,o,x,x,win
